artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration,top_hit
KILLA TEE,Who,0.654,0.738,-5.637,0.0755,0.423,0.115,0.65,180.061,170.61,0
Antonio Tanguma,Cholita,0.525,0.874,-4.75,0.744,0.07,0.0511,0.989,134.843,159.64,0
VixEnt,Light (Light Shade Remix),0.43,0.591,-10.079,0.0252,0.431,0.0713,0.24,69.335,167.7,0
Rich The Factor,"Come Up Time (feat. Lil Todd, Rappin Twan & Rush)",0.451,0.756,-17.546,0.0219,0.74,0.0531,0.804,82.547,260.3,0
Marisela,Loca (a/k/a Crazy) (Version Banda),0.554,0.631,-5.459,0.609,0.0561,0.081,0.783,86.375,163.09,0
Tha Joker,Delta,0.923,0.696,-2.373,0.337,0.322,0.351,0.738,149.052,188.94,0
Albeez 4 Sheez,"Not My Name, Pt. 2 (Skit)",0.182,0.403,-19.792,0.522,0.779,0.163,0.292,66.316,32.63,0
Eagle Brook Music,Do What Only You Can,0.502,0.507,-8.822,0.133,0.0268,0.0674,0.162,133.98,277.38,0
Mcaiiah,Remember Me,0.225,0.613,-13.916,0.792,0.0354,0.118,0.318,80.101,198.5,0
Billie Tasker,Stairway to Heaven - Workout Mix 158 BPM,0.454,0.417,-11.189,0.0098,0.0312,0.0907,0.31,79.029,513.89,0
Ots J Huncho,Ricky Tan,0.518,0.722,-8.512,0.0781,0.345,0.225,0.637,186.343,145.11,0
Mr.380,Expensive Taste,0.412,0.91,-7.629,0.0177,0.356,0.0721,0.331,136.019,203.18,0
Ian Moore,Deliver Me,0.739,0.273,-9.644,0.0623,0.0683,0.981,0.377,83.865,407.24,0
Satin Gum,Drunk Sleigh Ride,0.883,0.445,-3.935,0.0237,0.073,0.114,0.507,124.92,217.83,0
Joey Tapz,Yall Ain't Widdit,0.769,0.644,-6.701,0.552,0.068,0.134,0.602,155.011,173.58,0
757babyglock,Demontime,0.401,0.487,-14.647,0.0223,0.359,0.0779,0.122,77.747,111.49,0
Plap Fieldz,Got Me Lit,0.464,0.769,-11.799,0.0396,0.484,0.223,0.831,75.946,223.14,0
Luis Fonsi,No Te Pertenece - Comentario,0.178,0.757,-16.131,0.988,0.951,0.124,0.687,66.775,49.6,0
Pop Evil,Shinedown,0.911,0.446,-2.627,0.000962,0.0488,0.101,0.552,99.949,220.28,0
Mighty Clouds Of Joy,Nearer To Thee,0.445,0.313,-12.058,0.51,0.0414,0.318,0.612,83.879,181.2,0
Guardianes Del Amor,Amor Se Escribe Con Llanto,0.739,0.667,-3.02,0.724,0.0482,0.287,0.815,78.822,190.56,0
Domameno,Wtcp2,0.669,0.536,-9.03,0.189,0.294,0.35,0.335,75.015,313.45,0
Toddler Songs Kids,Tired Moon,0.31,0.237,-17.253,0.661,0.075,0.789,0.0541,81.425,205.8,0
Lil-C Super Ceezy,Pockets Deep,0.572,0.505,-8.3,0.065,0.281,0.351,0.462,139.857,247.18,0
Mike Brown da Czar,Going Down,0.776,0.566,-3.79,0.00434,0.247,0.118,0.536,119.563,192.05,0
Laura Bradley,Drive,0.467,0.49,-6.997,0.523,0.0254,0.126,0.181,92.022,276.07,0
Denae Joy,It's Not the First Time (Feat. Daniel Abbott),0.36,0.527,-6.949,0.785,0.0309,0.168,0.308,123.877,232.12,0
Big E 23,All Eyes on E,0.582,0.689,-7.184,0.0257,0.182,0.132,0.181,135.927,108.38,0
Sha.Severe,Walk In My Shoes,0.576,0.786,-6.971,0.101,0.306,0.326,0.174,137.996,187.08,0
竹星合唱團,灌肚猴,0.656,0.725,-7.192,0.156,0.0335,0.425,0.491,100.133,175.25,0
Yung Smoody,Big,0.497,0.656,-9.19,0.128,0.678,0.131,0.46,152.935,149.16,0
E.TEE,MOTIVATED LEVELS,0.42,0.828,-11.393,0.267,0.321,0.127,0.731,139.935,167.38,0
NTT,Rhythm Is a Dancer - 134 BPM,0.913,0.853,-4.735,0.000142,0.066,0.326,0.969,133.988,336.49,0
Hot Sauce Johnson,Senorita,0.762,0.405,-5.697,0.00425,0.0324,0.338,0.665,122.911,219.13,0
D' Nairo,Clarity,0.783,0.536,-8.887,0.482,0.331,0.664,0.755,71.014,236.77,0
Enuff Z'Nuff,New Thing,0.884,0.373,-7.707,0.00409,0.0421,0.329,0.28,130.099,257.92,0
Lil Nate Tha Goer,Full Time Mobbin (feat. Kayta & Lil 64),0.896,0.495,-4.535,0.439,0.395,0.157,0.808,79.24,253.82,0
Michael Schenker,Into The Arena,0.951,0.198,-6.648,0.0116,0.182,0.663,0.0527,111.697,323.43,0
Blacc Suhn,Choyboy (feat. Kdee and General),0.566,0.684,-10.91,0.175,0.256,0.0801,0.428,93.007,214.05,0
steezy elite,Whoodie 4L,0.465,0.827,-15.411,0.142,0.43,0.0968,0.536,152.951,125.36,0
Slingshot Dakota,Light,0.341,0.416,-12.558,0.497,0.0264,0.126,0.205,95.04,349.36,0
The Mother Hips,Shape the Bell,0.891,0.506,-5.596,0.000806,0.0305,0.114,0.714,114.651,354.31,0
Lor Scoota,We Don't Love Em,0.718,0.709,-7.779,0.436,0.611,0.338,0.718,180.678,128.05,0
Ian Moore,Pay No Mind,0.905,0.267,-8.989,0.00645,0.0568,0.981,0.437,116.278,319.43,0
Chanté Moore,Can't Do It,0.819,0.813,-4.117,0.0749,0.0377,0.288,0.875,112.481,192.41,0
BabyFace Gunna,AR's n Things (feat. TrainTreyz),0.653,0.699,-10.176,0.189,0.293,0.0877,0.407,94.811,154.33,0
Mariano Mercerón Y Su Orquesta,La Margarita,0.594,0.69,-6.217,0.689,0.0324,0.214,0.618,111.776,183.07,0
Red Feather Band,Past Time Cumbia,0.824,0.664,-8.931,0.214,0.0458,0.0857,0.482,111.557,365.75,0
Slim & the Supreme Angels,God Wants Somebody That's Real,0.907,0.334,-5.667,0.203,0.163,0.432,0.664,186.113,290.76,0
Tennessee Ernie Ford,Talk To The Animals,0.429,0.697,-10.283,0.717,0.078,0.259,0.805,123.173,199.47,0
Carlos Y Jose,Se Vende Esta Casa,0.364,0.727,-7.769,0.574,0.12,0.0374,0.687,94.923,181.27,0
YenoMason,Crashed Out,0.524,0.716,-8.662,0.193,0.451,0.092,0.192,160.029,151.51,0
Megan Hilty,Have Yourself a Merry Little Christmas,0.235,0.605,-11.773,0.554,0.0639,0.137,0.554,117.889,192.83,0
Mall Money,No Hooks,0.545,0.669,-5.177,0.0052,0.282,0.558,0.506,161.189,203.02,0
G.B.III,Eyes on Me,0.499,0.738,-7.36,0.0292,0.167,0.0788,0.289,98.038,189.18,0
Voodoo Dawn,Sugar Sick,0.339,0.655,-16.45,0.426,0.0403,0.0982,0.205,121.143,206.42,0
Mother's Finest,"Dis Go Dis Way, Dis Go Dat Way",0.875,0.644,-9.212,0.0232,0.0375,0.132,0.68,119.467,253.93,0
Fear Nuttin Band,Real Music,0.844,0.71,-4.419,0.0661,0.042,0.187,0.944,97.979,201.97,0
Dat Boi T,Thoed Fyre,0.687,0.861,-7.881,0.0251,0.0777,0.272,0.8,135.053,113.85,0
slimdadon,Blowin On Jamaica,0.423,0.875,-13.609,0.0773,0.354,0.102,0.185,113.567,257.18,0
Hope College Worship,All Thy Fullness,0.211,0.328,-13.574,0.798,0.0284,0.1,0.0475,135.631,326.77,0
Nick Howard,Heart of Gold,0.177,0.55,-11.339,0.832,0.0556,0.34,0.466,88.928,229.81,0
Dickie Goodman,Mr. Jaws,0.749,0.645,-6.099,0.86,0.693,0.107,0.686,110.116,123.63,0
Sounds of Nature Caribbean Rain Factory,Quiet Morning at the Lakeside,0.241,0.164,-29.953,0.0,0.0511,0.369,0.0419,71.609,63.16,0
Megan Hilty,The Christmas Song,0.0981,0.508,-17.624,0.958,0.0423,0.102,0.196,135.477,233.6,0
No Parents,Rehab,0.912,0.421,-7.624,8.5e-06,0.0662,0.212,0.813,110.026,38.0,0
Brndnlx,Right Now,0.175,0.467,-17.577,0.0291,0.109,0.116,0.131,179.956,202.06,0
Rohmon,Legs & Liquor,0.7,0.683,-7.66,0.636,0.428,0.642,0.22,93.214,291.2,0
5ever,Champagne,0.962,0.425,-3.532,0.000771,0.304,0.231,0.627,173.839,98.42,0
Wood Willow,Art Collection,0.418,0.813,-7.457,0.171,0.0425,0.072,0.74,116.946,192.82,0
Bon Rory Ocean Library,Ambient Oceanic Rhythms,0.976,0.203,-16.077,0.674,0.0789,0.967,0.0219,88.212,124.67,0
Brndnlx,For Today,0.778,0.755,-8.334,0.669,0.0615,0.114,0.4,115.974,157.52,0
Rt Taylor,Country Woman,0.708,0.752,-4.871,0.559,0.197,0.102,0.791,151.958,255.9,0
JR Prince,Way Too Hot,0.742,0.849,-6.934,0.43,0.153,0.0914,0.645,115.995,171.99,0
Dueto Teloloapan,El Indio Mexicano,0.504,0.63,-10.024,0.233,0.0361,0.0573,0.968,200.286,129.04,0
Kevin Roth,Blue Bird,0.114,0.251,-21.861,0.978,0.0336,0.319,0.0625,49.942,133.33,0
Hurracane,Tooth Fairy,0.751,0.755,-6.614,0.0345,0.112,0.0915,0.215,126.096,219.05,0
Yoga Playlist,Retreat Data,0.199,0.204,-15.071,0.763,0.0487,0.1,0.0834,172.386,32.04,0
Diega Reeda,Transposed Odes,0.339,0.816,-11.399,0.88,0.102,0.103,0.657,110.448,217.23,0
Chente Corleone,Outro,0.467,0.685,-8.619,0.00745,0.0661,0.123,0.336,149.99,70.39,0
Lonely Drifter Karen,The Owl Moans Low,0.345,0.818,-10.07,0.919,0.0629,0.0961,0.871,108.146,65.96,0
Jazzminshroom,Faded Away,0.937,0.617,-4.677,0.264,0.0698,0.123,0.495,102.011,214.0,0
Raphaël Novarina,Lago di garda,0.0526,0.462,-21.388,0.99,0.0404,0.103,0.153,170.806,177.76,0
Drew Cooper,Beat Up Broke Down,0.487,0.616,-8.641,0.321,0.0284,0.0907,0.523,73.987,258.51,0
Grupo Cohesión,Mi Gusto,0.708,0.637,-8.175,0.108,0.0282,0.153,0.967,143.926,199.24,0
Good Morning Jazz Cafe,Late Cafe,0.0169,0.701,-30.819,0.746,0.0437,0.109,0.0875,115.95,140.69,0
Blackjesus Yoshua,Babylon Burning,0.799,0.384,-9.783,0.138,0.0454,0.189,0.588,74.107,207.78,0
E.TEE,UP,0.484,0.724,-6.756,0.134,0.218,0.0929,0.345,130.056,137.42,0
Joseph Canteloube,Chants d'Auvergne: 2. Bailero - Live,0.0637,0.141,-25.811,0.979,0.0452,0.0883,0.0392,85.064,400.05,0
slimdadon,Aint Fucking Wth Me,0.231,0.709,-17.003,0.45,0.485,0.0864,0.137,129.626,98.35,0
Smokey & His Sister,Don't Sing to Me of Pride,0.38,0.452,-12.366,0.487,0.0278,0.157,0.646,111.62,147.52,0
Gian Carlo Menotti,Amahl and the Night Visitors: Dance of the Shepherds (Live),0.0503,0.354,-25.333,0.844,0.0377,0.0476,0.394,105.96,207.97,0
Ricky Naranjo y Los Gamblers,Hablando Claro,0.648,0.791,-7.766,0.229,0.0335,0.334,0.944,100.644,174.15,0
Desirey Mira,First Anthems,0.236,0.313,-14.44,0.994,0.0382,0.129,0.0804,79.074,102.0,0
Mo Bandz,Struggles,0.471,0.797,-18.223,5.55e-06,0.0634,0.111,0.662,129.992,238.26,0
Thomas Road Baptist Church,At Your Name,0.671,0.36,-8.672,0.0229,0.0333,0.296,0.191,167.967,226.35,0
Yoga Playlist,Medicine Reach,0.0622,0.236,-22.296,0.982,0.0505,0.124,0.0356,110.78,43.12,0
Stephen Ashbrook,Mama Rings The Bell,0.322,0.625,-10.21,0.713,0.0303,0.191,0.662,94.709,194.4,0
Sammy Davis Jr.,We'll Be Together Again,0.233,0.392,-16.748,0.909,0.028,0.129,0.23,91.383,170.71,0
The Holy Modal Rounders,Half a Mind,0.845,0.521,-6.522,0.575,0.0773,0.147,0.892,123.782,143.57,0
The Trims,Now You're Gone,0.947,0.398,-4.024,1.45e-05,0.0638,0.259,0.52,171.0,200.26,0
Restaurant Jazz Music Collection,What a Wonderful World,0.231,0.571,-17.806,0.739,0.0334,0.123,0.485,129.93,205.22,0
Sammy Davis Jr.,Ev'ry Time We Say Goodbye,0.424,0.412,-12.019,0.816,0.0303,0.606,0.642,90.219,154.32,0
LMG JMoe,Jack Run,0.333,0.604,-18.34,0.144,0.417,0.131,0.386,130.726,195.94,0
Bill Madison,Only a Dream,0.304,0.532,-10.573,0.696,0.03,0.125,0.297,139.841,181.17,0
Workchill,Serenity,0.00738,0.247,-32.541,0.995,0.0404,0.126,0.162,173.899,125.07,0
Sixtwoseven,Top of the World (Instrumental),0.802,0.504,-5.1,0.000498,0.0333,0.0996,0.896,126.726,219.34,0
David Otero,La Luz Oscura Del Mar,0.681,0.658,-6.736,0.0738,0.0254,0.104,0.32,123.93,201.83,0
Commissioned,I'm Going On,0.987,0.523,-3.485,0.181,0.364,0.372,0.381,120.364,259.35,0
Crowder,Back To The Garden,0.633,0.454,-5.628,0.34,0.0395,0.109,0.202,124.036,255.53,0
Dickie Goodman,Luna Trip,0.782,0.496,-4.641,0.92,0.265,0.842,0.648,123.312,150.91,0
Basshunter,All I Ever Wanted - DJ Alex Extended,0.972,0.597,-8.835,0.0659,0.0976,0.789,0.395,144.958,225.0,0
Work Music,Jazz Ballad Soundtrack for Coffee Breaks,0.148,0.754,-22.501,0.913,0.0606,0.109,0.308,76.028,113.68,0
Left Undone,Greener Grass,0.618,0.339,-9.372,0.12,0.028,0.162,0.379,76.749,252.84,0
Rocher,Them Gays Be Like,0.216,0.904,-14.282,0.293,0.422,0.105,0.544,95.108,159.66,0
Lucky Luciano,You Want Me,0.483,0.945,-9.939,0.252,0.13,0.0767,0.621,132.721,231.87,0
Toddler Songs Kids,Soothing Dreamland,0.467,0.198,-19.161,0.778,0.113,0.811,0.0396,168.792,189.74,0
Solancy,Dcapit8,0.987,0.265,-4.524,3.16e-05,0.204,0.14,0.219,121.381,154.93,0
American Scarecrows,All She Can Say,0.789,0.637,-4.595,0.000168,0.032,0.154,0.771,127.002,223.24,0
LA Konfidential,Without You,0.556,0.656,-9.524,0.0379,0.0458,0.308,0.413,79.556,184.02,0
Thin Waves Nature Music,Popular Ocean Sound,0.792,0.306,-19.468,0.363,0.547,0.228,0.0718,95.375,104.88,0
Dopeboy Ra,First 48 - ReMastered 2021,0.674,0.79,-7.885,0.112,0.118,0.119,0.521,110.375,175.57,0
Nothing New,Eulogy,0.0414,0.447,-26.908,0.847,0.0812,0.112,0.279,91.668,52.89,0
Confusion Born,Lucky #13,0.43,0.593,-18.523,0.0676,0.102,0.1,0.347,162.05,198.58,0
Matter and Energy,Command,0.176,0.185,-16.71,0.995,0.0618,0.082,0.0374,69.633,175.04,0
MixxGod,Vibin',0.44,0.802,-10.828,0.0268,0.168,0.081,0.0396,130.001,251.08,0
Beneath,Worst Eastern,0.68,0.479,-8.354,0.0312,0.032,0.51,0.321,74.982,163.3,0
Chanté Moore,It Ain't Supposed To Be This Way,0.426,0.525,-8.39,0.522,0.188,0.0762,0.12,83.206,222.69,0
Alei Islah,NYBDY,0.542,0.93,-10.625,0.296,0.119,0.0875,0.491,129.975,175.1,0
Ricky Naranjo y Los Gamblers,La Barca De Oro,0.689,0.81,-7.719,0.214,0.0363,0.101,0.902,102.511,178.03,0
Sleep Sounds of Nature,Birds by Trickling Waters,0.521,0.448,-26.644,0.817,0.582,0.449,0.508,64.543,104.37,0
Scandium 21,Break of Dawn,0.704,0.302,-7.435,0.0044,0.0529,0.142,0.34,112.632,268.19,0
Yom,As I Walk,0.737,0.733,-7.086,0.754,0.213,0.117,0.642,87.064,256.81,0
Brett Vogel,I'm a Buffalo,0.774,0.445,-5.117,0.145,0.0401,0.0526,0.573,168.027,178.51,0
Trae Tha Truth,I'm Known to Get Fly - S.L.A.B.ed,0.798,0.863,-5.763,0.208,0.156,0.0464,0.859,81.215,312.81,0
Humble Pie,Thunderbox,0.663,0.523,-9.365,0.296,0.065,0.37,0.556,126.904,318.13,0
Hamasaki vs Hamasaki,"All in the Golden Afternoon (Piano Version) [From ""Alice in Wonderland""]",0.148,0.712,-19.778,0.996,0.0964,0.0943,0.605,66.989,212.56,0
Bsgreck,Come On,0.609,0.502,-8.076,0.0546,0.355,0.125,0.208,75.887,94.67,0
Camoflauge,Murda Still Da Case - Album Version (Edited),0.84,0.564,-4.745,0.0109,0.243,0.0862,0.482,89.094,216.27,0
耿真一,星星,0.889,0.595,-5.582,0.122,0.0609,0.143,0.382,110.522,234.32,0
Jquintana el Imparable,Las 2,0.613,0.833,-6.262,0.506,0.0965,0.179,0.417,125.055,219.19,0
Ocean Sounds,Zen Ocean,0.526,0.158,-43.141,0.702,0.0352,0.968,0.00365,71.015,49.04,0
Sounds of Nature Caribbean Rain Factory,By the Docks,0.158,0.187,-29.661,0.0,0.0544,0.378,0.0377,74.752,58.33,0
Ratatat,Mirando - Animal Collective Remix,0.721,0.531,-7.173,0.297,0.127,0.0959,0.198,89.548,597.11,0
LOREN RICHÉ,Right Away,0.555,0.855,-6.07,0.113,0.0896,0.117,0.14,137.99,173.98,0
Maven Gray,What Dreams May Come,0.56,0.799,-9.363,0.166,0.265,0.0992,0.545,140.185,302.03,0
Wampeters,Throwing The Dog A Bone,0.431,0.248,-9.702,0.0115,0.0338,0.105,0.252,127.952,236.85,0
BLIX10,Sonic Waves,0.877,0.189,-6.897,0.00049,0.0661,0.346,0.585,174.362,227.04,0
Water Sounds,Gentle Evening Tide,0.933,0.232,-25.984,0.714,0.0605,0.971,0.00169,90.853,274.9,0
Ray Smith,Good Love (feat. Peanut),0.642,0.862,-5.727,0.0235,0.0711,0.683,0.189,110.073,207.49,0
耿真一,和平之声,0.234,0.271,-13.532,0.823,0.0376,0.222,0.282,82.872,202.82,0
Hard Girls,Lazer Parade,0.782,0.573,-7.306,0.0349,0.037,0.113,0.457,113.64,196.66,0
Paulina Rubio,Sangre Latina,0.884,0.784,-9.64,0.0249,0.0558,0.281,0.855,115.149,278.73,0
Native American Flute,Passing Storm,0.0481,0.39,-28.68,0.994,0.149,0.0825,0.341,72.981,80.8,0
Stream Jams,Lights,0.213,0.806,-10.664,0.829,0.0748,0.097,0.385,140.035,137.14,0
Native American Flute,Initiation,0.0116,0.522,-35.869,0.951,0.128,0.095,0.658,72.72,77.58,0
alt!,runaway,0.739,0.573,-4.522,0.18,0.0341,0.0977,0.917,90.01,208.2,0
All-4-One,I Can Love You Like That,0.712,0.635,-4.998,0.0811,0.0283,0.322,0.423,91.024,257.96,0
Howard Shore,Letters,0.00635,0.0729,-31.738,0.966,0.0372,0.121,0.036,75.283,144.73,0
Outside Broadcast Recordings,A Good Soaking,0.997,0.189,-19.52,0.152,0.0537,0.811,1e-05,103.985,193.96,0
Ots J Huncho,Return of The Apes (Interlude),0.597,0.598,-7.55,0.0192,0.378,0.172,0.768,77.922,97.1,0
Damn Librarians,Teleportation,0.749,0.319,-7.787,0.00146,0.0412,0.115,0.546,154.854,298.02,0
Ville Dinero,I Ain't Scared,0.405,0.637,-14.282,0.221,0.277,0.266,0.486,140.014,124.97,0
Mr.380,So Down,0.769,0.499,-7.797,0.0193,0.361,0.145,0.247,107.994,355.63,0
Baby Sleep Lullaby Academy,Calming & Soothing Song,0.24,0.512,-21.091,0.866,0.0323,0.0849,0.109,149.985,266.6,0
Sporting Life,Court Vision (feat. Evy Jane) (Actress Remix),0.388,0.689,-10.87,0.57,0.0451,0.193,0.0896,100.032,511.39,0
Yoga Playlist,Hatha Action,0.091,0.38,-16.622,0.968,0.051,0.12,0.0392,90.798,30.87,0
Dueto del Sur,El Árbol,0.401,0.859,-12.869,0.409,0.0583,0.158,0.966,129.262,219.17,0
Django Django,Flash Forward,0.889,0.621,-7.491,0.0389,0.0288,0.167,0.338,130.007,286.45,0
Leon Chavis,Ride on It (Live),0.708,0.492,-6.128,0.0929,0.267,0.208,0.714,152.977,322.92,0
Carl Orff,"Carmina Burana / 3. Cour d'amours: ""In trutina""",0.0313,0.112,-32.503,0.94,0.045,0.109,0.0387,84.092,149.87,0
Doug Conlon,Your Smile,0.504,0.512,-7.898,0.549,0.0346,0.176,0.512,164.056,167.38,0
Rt Taylor,It's a Mule,0.464,0.916,-4.549,0.509,0.0446,0.124,0.467,90.004,215.51,0
Speed On the Beat,Blessed By God,0.586,0.384,-9.201,0.492,0.33,0.162,0.395,80.335,154.04,0
Rawk Dawg,Over The Rainbow,0.943,0.511,-3.869,0.403,0.0632,0.0664,0.544,130.032,206.53,0
slimdadon,Blood,0.795,0.731,-5.01,0.0539,0.397,0.248,0.603,130.715,145.68,0
Camoflauge,Hustler - Album Version (Edited),0.706,0.749,-7.0,0.0165,0.282,0.111,0.74,143.912,177.77,0
Ricky Naranjo y Los Gamblers,Que Bonito Par De Ojitos,0.718,0.843,-6.309,0.194,0.0359,0.13,0.9,100.467,173.87,0
Yom,Interlude 4,0.492,0.639,-9.215,0.452,0.953,0.458,0.543,74.25,103.99,0
Wood Willow,Tijuana,0.757,0.681,-4.127,0.409,0.0835,0.137,0.629,144.979,196.14,0
Tim Soucy,Jazzy June 2,0.736,0.679,-10.104,0.0426,0.0305,0.313,0.637,104.98,212.36,0
Dickie Goodman,Mr. President '81,0.494,0.693,-5.802,0.222,0.455,0.0729,0.838,95.469,129.79,0
2 Times,Top Shotta,0.866,0.596,-7.718,0.0578,0.38,0.201,0.485,95.544,166.08,0
Yoga Playlist,Glowing Shine,0.0609,0.39,-20.815,0.951,0.0359,0.097,0.388,65.168,35.26,0
Vrazels' Polka Band,Katherine's Waltz,0.47,0.539,-7.662,0.0882,0.0331,0.0843,0.961,157.615,172.55,0
Divine Nature,He Want Let You Down,0.877,0.44,-4.327,0.205,0.173,0.4,0.706,174.089,283.06,0
Monterey,Whispers,0.454,0.535,-15.435,0.955,0.0562,0.341,0.331,74.966,115.2,0
Chente Corleone,Mind of a Killa (feat. Bandit & Whiskey Loc),0.714,0.621,-6.209,0.191,0.365,0.214,0.459,73.953,246.43,0
Saca,Lemme Know,0.732,0.882,-8.3,0.00696,0.0583,0.428,0.781,125.978,218.7,0
Lucky Luciano,71 Tray to the 214,0.676,0.825,-4.402,0.0528,0.181,0.103,0.5,164.874,276.4,0
Andrae Crouch,The Choice,0.803,0.654,-10.419,0.0554,0.0461,0.173,0.871,115.92,219.29,0
Los Pistones De Uriel Valdez,Mi Tesoro,0.759,0.543,-5.237,0.121,0.0628,0.147,0.512,82.769,186.74,0
Curved Light,Materia,0.363,0.229,-10.192,0.464,0.0361,0.084,0.111,134.25,318.52,0
GVO,Love Somebody,0.698,0.775,-8.034,0.0952,0.235,0.0856,0.735,155.995,187.53,0
Hillsong Young & Free,Noel,0.857,0.526,-4.424,0.000361,0.0332,0.331,0.527,125.026,205.47,0
Big Idol,Rayos de Sol,0.79,0.727,-3.999,0.165,0.151,0.184,0.692,127.909,232.03,0
Brushville,Midnight Honey,0.721,0.58,-6.05,0.149,0.0403,0.0508,0.331,153.925,215.24,0
Rob Giano,"Zoë, Pt. 2",0.663,0.643,-11.658,0.000596,0.0457,0.0515,0.0671,132.984,703.92,0
Lightshow,Who I Lean On,0.809,0.75,-5.181,0.00216,0.0966,0.151,0.224,146.012,170.76,0
Azure Dream Machine,Little Ghost,0.655,0.506,-11.29,0.00813,0.0301,0.24,0.529,159.979,470.68,0
Cat Power,Lived In Bars,0.408,0.516,-8.052,0.686,0.0318,0.109,0.192,98.816,222.51,0
Aki Lo,Idwbya,0.371,0.432,-16.285,0.0602,0.134,0.108,0.182,167.983,207.17,0
Jetpack Friends,Engineer's Lullaby,0.597,0.245,-7.56,0.104,0.0401,0.0766,0.233,179.848,200.0,0
Travis,Last Words,0.694,0.406,-7.505,0.0117,0.0447,0.0941,0.816,78.489,249.47,0
Krazy K 503,Stuck Inside a Horror Story,0.565,0.781,-9.437,0.234,0.453,0.103,0.0472,80.012,327.92,0
Rockstar Mafia,Electives (Model For Me),0.651,0.649,-4.16,0.271,0.0258,0.256,0.85,96.003,228.99,0
The People Brothers Band,Love Messenger,0.66,0.595,-7.064,0.416,0.0305,0.107,0.831,90.033,261.87,0
Los Cocuyos de la Sierra,Las Princesas,0.74,0.854,-6.546,0.223,0.0409,0.0978,0.955,127.608,248.37,0
YotyBenjii,Free Da Elow,0.662,0.768,-9.002,0.189,0.295,0.116,0.372,92.534,166.17,0
Rasheed,Police At My Door,0.606,0.777,-8.025,0.0207,0.157,0.228,0.152,93.042,233.27,0
Hamasaki vs Hamasaki,"A Whole New World (Piano Version) [From ""Aladdin""]",0.15,0.788,-18.569,0.996,0.0772,0.102,0.532,133.967,274.36,0
Iced Earth,Solitude - Remixed & Remastered 2020,0.347,0.647,-14.909,0.818,0.04,0.256,0.301,113.14,105.07,0
Sleep Sounds of Nature,Little Chirps in Wet Weather,1.0,0.26,-17.313,0.68,0.102,0.927,0.00579,104.174,94.94,0
Paris Street,The Wake-Up Song,0.0976,0.659,-13.452,0.856,0.0526,0.0943,0.38,95.055,61.99,0
Riphouse,Diabolicus,0.993,0.26,-4.228,9.75e-05,0.165,0.302,0.211,111.446,423.75,0
Nothing New,Hindsight,0.483,0.574,-10.313,0.505,0.0311,0.0971,0.602,89.871,209.97,0
DJ Hush,Owner of a Lonely Heart - 128 BPM,0.92,0.698,-5.868,0.000822,0.045,0.0628,0.97,127.982,327.84,0
OG CRIP Tow Current C,Have Plenty of #Maker coins in that Account (Screwed & Chopped),0.627,0.798,-8.196,0.556,0.0762,0.118,0.584,112.134,151.34,0
Los Dareyes De La Sierra,Chuchuluqueando - Ranchera Live,0.837,0.616,-2.851,0.711,0.0424,0.0516,0.906,134.199,192.81,0
Barry White,"You're the First, the Last, My Everything",0.689,0.666,-5.711,0.0053,0.0341,0.203,0.743,130.186,273.49,0
GVO,Always on Time,0.505,0.735,-8.14,0.142,0.0493,0.0867,0.67,99.967,283.19,0
Beth Wood,At Last,0.245,0.328,-13.11,0.771,0.0339,0.119,0.147,174.419,219.61,0
Fistikuts,Invitation,0.82,0.755,-4.875,0.345,0.103,0.0932,0.469,172.123,95.58,0
lil jay,Sleeping,0.618,0.566,-6.103,0.656,0.0402,0.146,0.226,136.789,104.82,0
"Sounds Of Nature : Thunderstorm, Rain",Evening Stream,0.997,0.144,-13.423,0.0808,0.0694,0.373,0.0251,81.245,220.1,0
The Piedmont Boys,Hell Danielle,0.699,0.653,-5.406,0.158,0.0247,0.124,0.695,144.085,232.77,0
Divine Nature,Home to Rest,0.71,0.241,-4.357,0.493,0.0433,0.214,0.67,183.936,206.63,0
DWiz,All I Know,0.67,0.801,-9.185,0.306,0.188,0.105,0.736,124.036,181.19,0
The Patti Fiasco,Losing Game,0.573,0.616,-7.942,0.201,0.0269,0.103,0.31,102.076,236.03,0
Marcellus Knicely,Woods,0.559,0.457,-5.185,0.915,0.0292,0.214,0.162,100.203,256.6,0
Bedtime Instrumental Piano Music Academy,Tranquillity,0.00674,0.556,-24.467,0.989,0.0354,0.0999,0.373,64.994,211.0,0
Alluvial Fans,Droves,0.618,0.308,-5.691,0.00795,0.0501,0.189,0.272,130.322,342.02,0
Joe Russo's Almost Dead,Shakedown Street -> - Live 2015-12-12,0.563,0.562,-15.125,0.604,0.0329,0.245,0.832,113.826,569.89,0
Estudiar Bien,Dormir,0.076,0.397,-17.299,0.97,0.0362,0.11,0.121,67.578,134.57,0
Kunai Chrome,City Girl,0.514,0.753,-12.196,0.0144,0.135,0.108,0.108,170.08,183.53,0
Traditional,From Heaven Above to Earth I Come (Arr. D. Duson for Choir & Orchestra) [Live],0.0297,0.115,-29.315,0.979,0.0459,0.123,0.174,78.482,212.96,0
Ygg Tay,Ea,0.632,0.788,-8.236,0.00996,0.209,0.0959,0.492,148.004,179.83,0
Alei Islah,Power,0.838,0.767,-6.456,0.292,0.179,0.293,0.578,96.6,141.29,0
