artist_name,track_name,energy,danceability,loudness,acousticness,speechiness,liveness,valence,tempo,duration,top_hit
Mike Perry,The Ocean (feat. Shy Martin),0.575,0.632,-6.478,0.0225,0.029,0.104,0.188,90.037,183.41,1
Drake,Hotline Bling,0.62,0.903,-8.094,0.00347,0.0587,0.0504,0.539,134.96,267.07,1
Ariana Grande,Into You,0.734,0.623,-5.948,0.0162,0.107,0.145,0.37,107.853,244.45,1
Shawn Mendes,Treat You Better,0.819,0.444,-4.078,0.106,0.341,0.107,0.747,82.695,187.97,1
Tory Lanez,Say It,0.529,0.546,-10.511,0.0862,0.0583,0.124,0.247,107.331,237.79,1
Coldplay,Adventure of a Lifetime,0.924,0.638,-3.887,0.00205,0.036,0.149,0.53,111.995,263.79,1
Kungs,This Girl - Kungs Vs. Cookin' On 3 Burners,0.705,0.79,-4.684,0.0807,0.0383,0.251,0.501,121.969,195.56,1
SAYGRACE,You Don't Own Me (feat. G-Eazy),0.635,0.332,-5.653,0.159,0.0898,0.0599,0.261,186.249,201.49,1
X Ambassadors,Renegades,0.862,0.526,-6.003,0.0144,0.0905,0.229,0.528,90.052,195.2,1
DNCE,Cake By The Ocean,0.753,0.774,-5.446,0.152,0.0517,0.0371,0.896,119.002,219.15,1
99 Souls,The Girl Is Mine,0.943,0.683,-3.6,0.00423,0.0397,0.0356,0.706,118.991,216.61,1
Illy,Papercuts (feat. Vera Blue),0.618,0.369,-6.304,0.161,0.249,0.257,0.467,191.863,255.89,1
Kiiara,Gold,0.412,0.6,-9.343,0.615,0.344,0.134,0.408,113.049,225.88,1
Kygo,Stole the Show,0.633,0.678,-6.443,0.151,0.171,0.147,0.478,99.886,222.81,1
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),0.585,0.803,-5.861,0.103,0.0432,0.0644,0.593,105.017,214.48,1
Drake,Pop Style,0.462,0.713,-10.027,0.192,0.123,0.105,0.0594,133.053,212.95,1
ZAYN,PILLOWTALK,0.702,0.588,-4.271,0.104,0.0496,0.089,0.429,124.909,203.69,1
Alessia Cara,Here,0.822,0.376,-3.974,0.0783,0.104,0.0841,0.327,120.493,199.45,1
DJ Snake,Middle,0.7,0.611,-5.331,0.0199,0.0436,0.0549,0.213,104.981,220.57,1
Sigala,Sweet Lovin' - Radio Edit,0.91,0.683,-1.231,0.0553,0.0515,0.336,0.674,124.977,202.15,1
Drake,Jumpman,0.553,0.852,-7.286,0.0559,0.187,0.332,0.656,142.079,205.88,1
Charlie Puth,Dangerously,0.517,0.696,-8.379,0.364,0.0366,0.197,0.23,112.291,199.13,1
Nick Jonas,Close,0.623,0.654,-5.273,0.253,0.082,0.144,0.401,123.996,234.21,1
Jonas Blue,Perfect Strangers,0.819,0.742,-5.307,0.372,0.0487,0.277,0.709,117.986,196.61,1
Major Lazer,Cold Water (feat. Justin Bieber & MØ),0.798,0.608,-5.092,0.0736,0.0432,0.156,0.501,92.943,185.35,1
The Chainsmokers,Roses,0.802,0.713,-7.055,0.0435,0.0561,0.309,0.343,100.001,226.74,1
Tory Lanez,LUV,0.541,0.688,-8.128,0.0118,0.114,0.123,0.247,95.109,228.64,1
P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",0.702,0.632,-5.92,0.0114,0.148,0.108,0.523,162.958,215.41,1
Bryson Tiller,Don't,0.356,0.765,-5.556,0.223,0.195,0.0963,0.189,96.991,198.29,1
Steve Aoki,Just Hold On,0.932,0.647,-3.515,0.00383,0.0824,0.0574,0.374,114.991,198.77,1
Clean Bandit,Tears (feat. Louisa Johnson),0.77,0.605,-3.645,0.0431,0.0446,0.159,0.298,130.037,225.91,1
Jonas Blue,Fast Car,0.587,0.459,-6.983,0.453,0.0785,0.307,0.581,113.901,212.42,1
Flume,Never Be Like You,0.558,0.443,-5.436,0.441,0.0624,0.163,0.248,116.838,233.34,1
Bastille,Good Grief,0.758,0.73,-4.888,0.147,0.0653,0.311,0.877,120.041,206.49,1
Sia,The Greatest (feat. Kendrick Lamar),0.725,0.668,-6.127,0.0102,0.266,0.0561,0.729,191.944,210.23,1
PARTYNEXTDOOR,Not Nice,0.496,0.598,-9.309,0.0253,0.0804,0.12,0.725,128.06,202.66,1
Garrett Nash,"i hate u, i love u (feat. olivia o'brien)",0.275,0.492,-13.4,0.687,0.3,0.101,0.18,92.6,251.03,1
Hilltop Hoods,1955,0.5,0.766,-7.558,0.719,0.0695,0.304,0.71,84.044,239.28,1
Fifth Harmony,All In My Head (Flex) (feat. Fetty Wap),0.791,0.689,-5.194,0.023,0.053,0.0526,0.755,95.04,210.57,1
Daya,"Sit Still, Look Pretty",0.739,0.657,-4.081,0.141,0.274,0.178,0.543,181.994,202.22,1
Kent Jones,Don't Mind,0.771,0.464,-4.503,0.0235,0.336,0.063,0.69,158.777,198.24,1
Flume,Say It,0.531,0.581,-6.829,0.0731,0.0322,0.0616,0.273,75.255,262.52,1
Bryson Tiller,Exchange,0.433,0.525,-10.598,0.107,0.185,0.135,0.276,160.108,194.61,1
MØ,Final Song,0.672,0.695,-6.109,0.014,0.0345,0.0756,0.245,104.988,235.83,1
Beyoncé,Sorry,0.598,0.775,-7.274,0.00175,0.0535,0.253,0.356,129.988,232.56,1
Little Mix,Shout Out to My Ex,0.747,0.773,-4.061,0.0239,0.0889,0.11,0.8,126.014,246.24,1
The Lumineers,Ophelia,0.576,0.664,-6.429,0.63,0.0286,0.0902,0.621,76.026,160.1,1
Frank Ocean,Pink + White,0.552,0.544,-7.45,0.67,0.0991,0.415,0.554,159.738,184.52,1
Drake,Too Good,0.653,0.794,-7.839,0.0489,0.104,0.1,0.397,117.996,263.37,1
Ed Sheeran,Shape of You,0.652,0.825,-3.183,0.581,0.0802,0.0931,0.931,95.977,233.71,1
Sean Paul,No Lie,0.882,0.742,-2.862,0.0466,0.117,0.206,0.463,102.04,221.18,1
Luis Fonsi,Despacito (Featuring Daddy Yankee),0.786,0.66,-4.757,0.209,0.17,0.112,0.846,177.833,228.2,1
Sam Smith,Too Good At Goodbyes,0.372,0.681,-8.237,0.64,0.0432,0.169,0.476,91.873,201.0,1
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),0.763,0.72,-4.068,0.406,0.0523,0.18,0.742,101.965,251.09,1
Camila Cabello,Havana (feat. Young Thug),0.517,0.768,-4.323,0.186,0.0312,0.104,0.418,104.992,216.9,1
Imagine Dragons,Thunder,0.81,0.6,-4.749,0.00683,0.0479,0.155,0.298,167.88,187.15,1
Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),0.61,0.783,-6.124,0.343,0.0696,0.0983,0.418,100.047,214.26,1
The Chainsmokers,Something Just Like This,0.635,0.617,-6.769,0.0498,0.0317,0.164,0.446,103.019,247.16,1
Ed Sheeran,Perfect,0.448,0.599,-6.312,0.163,0.0232,0.106,0.168,95.05,263.4,1
MGMT,Little Dark Age,0.712,0.705,-6.156,0.0102,0.0385,0.1,0.62,97.512,299.96,1
Travis Scott,goosebumps,0.728,0.841,-3.37,0.0847,0.0484,0.149,0.43,130.049,243.84,1
Billie Eilish,Bored,0.318,0.614,-12.695,0.896,0.0478,0.0795,0.112,119.959,180.93,1
Future,Mask Off,0.434,0.833,-8.795,0.0102,0.431,0.165,0.281,150.062,204.6,1
G-Eazy,Him & I,0.731,0.589,-6.343,0.0534,0.0868,0.308,0.191,87.908,268.87,1
Maroon 5,Cold (feat. Future),0.716,0.697,-6.288,0.118,0.113,0.0424,0.506,99.905,234.31,1
Rae Sremmurd,Swang,0.314,0.681,-9.319,0.2,0.0581,0.1,0.166,139.992,208.12,1
Lil Peep,Save That Shit,0.583,0.534,-8.672,0.0262,0.0288,0.421,0.145,105.997,231.55,1
A$AP Ferg,Plain Jane,0.844,0.797,-5.482,0.0651,0.275,0.087,0.52,170.142,173.6,1
French Montana,Unforgettable,0.769,0.726,-5.043,0.0293,0.123,0.104,0.733,97.985,233.9,1
21 Savage,Bank Account,0.347,0.884,-8.227,0.015,0.35,0.0871,0.376,75.016,220.31,1
Axwell /\ Ingrosso,More Than You Know,0.741,0.645,-4.989,0.0323,0.0339,0.29,0.534,123.07,203.0,1
ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,0.437,0.259,-6.589,0.102,0.0386,0.106,0.0951,180.042,239.0,1
J Balvin,Mi Gente,0.701,0.548,-4.862,0.0178,0.0914,0.134,0.309,104.237,189.03,1
Jax Jones,You Don't Know Me - Radio Edit,0.669,0.876,-6.054,0.163,0.138,0.185,0.682,124.007,213.95,1
Rae Sremmurd,Black Beatles,0.632,0.794,-6.163,0.142,0.0649,0.128,0.355,145.926,291.89,1
Zara Larsson,Ain't My Fault,0.782,0.576,-4.825,0.00778,0.0296,0.285,0.355,141.153,224.03,1
Travis Scott,BUTTERFLY EFFECT,0.598,0.763,-6.865,0.0714,0.0539,0.112,0.182,140.987,190.68,1
Ayo & Teo,Rolex,0.886,0.804,-2.512,0.0837,0.04,0.266,0.789,144.946,238.59,1
Lil Uzi Vert,XO Tour Llif3,0.75,0.732,-6.366,0.00264,0.231,0.109,0.401,155.096,182.71,1
Imagine Dragons,Whatever It Takes,0.655,0.672,-5.021,0.0362,0.0311,0.117,0.556,134.945,201.24,1
Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),0.427,0.886,-10.028,0.0312,0.145,0.0906,0.23,108.034,177.18,1
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),0.817,0.696,-3.862,0.075,0.109,0.187,0.782,98.064,216.41,1
G-Eazy,No Limit,0.771,0.838,-3.791,0.0117,0.244,0.0853,0.405,175.957,245.39,1
Playboi Carti,Magnolia,0.582,0.791,-7.323,0.0114,0.286,0.35,0.443,162.991,181.81,1
Chord Overstreet,Hold On,0.443,0.618,-9.681,0.469,0.0526,0.0829,0.167,119.949,198.85,1
Jax Jones,Breathe,0.744,0.722,-5.52,0.0234,0.0363,0.143,0.686,125.985,207.63,1
Imagine Dragons,Believer,0.787,0.779,-4.305,0.0524,0.108,0.14,0.708,124.982,204.35,1
Natti Natasha,Criminal,0.813,0.814,-3.023,0.03,0.0561,0.255,0.839,79.997,232.55,1
Kendrick Lamar,HUMBLE.,0.625,0.906,-6.779,0.000243,0.0903,0.0975,0.423,150.018,177.0,1
Selena Gomez,Fetish (feat. Gucci Mane),0.618,0.708,-4.424,0.0204,0.0592,0.062,0.265,123.013,186.11,1
Charlie Puth,Attention,0.626,0.774,-4.432,0.0969,0.0432,0.0848,0.777,100.041,211.48,1
Big Shaq,Man's Not Hot,0.884,0.905,-4.076,0.111,0.236,0.107,0.588,135.048,186.03,1
Anne-Marie,Ciao Adios,0.882,0.698,-3.078,0.127,0.0863,0.15,0.445,106.083,200.1,1
Rag'n'Bone Man,Human,0.707,0.602,-4.097,0.393,0.302,0.165,0.554,75.087,200.19,1
blackbear,do re mi,0.593,0.745,-6.35,0.00522,0.0526,0.123,0.17,111.002,212.03,1
Lil Pump,Gucci Gang,0.523,0.936,-6.71,0.239,0.0597,0.117,0.699,119.889,124.06,1
Taylor Swift,Look What You Made Me Do,0.709,0.766,-6.471,0.204,0.123,0.126,0.506,128.07,211.85,1
Enrique Iglesias,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),0.822,0.688,-3.304,0.0642,0.0537,0.241,0.66,91.011,207.68,1
Kodak Black,Tunnel Vision,0.489,0.497,-7.724,0.0576,0.294,0.122,0.231,171.853,268.19,1
Kendrick Lamar,DNA.,0.517,0.636,-6.759,0.00402,0.36,0.0874,0.394,139.928,185.95,1
A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),0.81,0.839,-5.274,0.501,0.0568,0.117,0.814,129.014,209.27,1
XXXTENTACION,Jocelyn Flores,0.391,0.872,-9.144,0.469,0.242,0.297,0.437,134.021,119.13,1
Migos,Bad and Boujee (feat. Lil Uzi Vert),0.666,0.926,-5.314,0.0611,0.244,0.123,0.168,127.079,343.15,1
Yo Gotti,Rake It Up (feat. Nicki Minaj),0.444,0.91,-8.126,0.022,0.344,0.137,0.53,149.953,276.33,1
Martin Garrix,Scared to Be Lonely,0.54,0.584,-7.786,0.0895,0.0576,0.261,0.195,137.972,220.88,1
Jonas Blue,Mama,0.792,0.739,-4.256,0.091,0.0418,0.0516,0.547,104.016,181.61,1
Martin Jensen,Solo Dance,0.836,0.744,-2.396,0.0435,0.0507,0.194,0.36,114.965,174.93,1
Taylor Swift,...Ready For It?,0.764,0.613,-6.509,0.0527,0.136,0.197,0.417,160.015,208.19,1
David Guetta,2U (feat. Justin Bieber),0.65,0.548,-5.827,0.219,0.0591,0.225,0.557,144.937,194.9,1
Migos,Slippery (feat. Gucci Mane),0.675,0.92,-5.661,0.307,0.263,0.104,0.749,141.967,304.04,1
Shawn Mendes,There's Nothing Holdin' Me Back,0.8,0.857,-4.035,0.381,0.0583,0.0913,0.966,121.996,199.44,1
G-Eazy,Good Life (with G-Eazy & Kehlani),0.778,0.572,-5.208,0.00638,0.233,0.0563,0.54,168.073,225.52,1
The Vamps,All Night,0.804,0.538,-5.194,0.0041,0.0358,0.33,0.507,144.992,197.64,1
Dua Lipa,New Rules,0.72,0.763,-5.181,0.00261,0.0691,0.114,0.592,116.01,212.0,1
Cardi B,Bodak Yellow,0.723,0.929,-5.792,0.0672,0.109,0.346,0.458,125.022,223.96,1
Rag'n'Bone Man,Skin,0.745,0.564,-7.733,0.265,0.31,0.147,0.351,170.661,239.63,1
Zara Larsson,I Would Like,0.713,0.486,-3.949,0.0853,0.0524,0.0839,0.297,121.028,226.72,1
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),0.672,0.671,-3.094,0.0329,0.0688,0.118,0.632,97.979,204.17,1
Post Malone,Congratulations,0.804,0.63,-4.183,0.215,0.0363,0.253,0.492,123.146,220.29,1
Avicii,Without You (feat. Sandro Cavazza),0.858,0.662,-4.844,0.00163,0.0428,0.0456,0.295,133.993,181.67,1
Clean Bandit,Symphony (feat. Zara Larsson),0.609,0.718,-4.699,0.281,0.043,0.234,0.497,122.95,214.87,1
Katy Perry,Chained To The Rhythm,0.8,0.562,-5.404,0.0814,0.112,0.199,0.471,95.029,237.73,1
Zay Hilfigerrr,Juju on That Beat (TZ Anthem),0.887,0.807,-3.892,0.00381,0.275,0.391,0.78,160.517,144.24,1
Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0.745,0.893,-3.105,0.0642,0.0571,0.0943,0.872,101.018,223.41,1
Migos,T-Shirt,0.687,0.865,-3.744,0.242,0.217,0.158,0.486,139.023,242.41,1
OneRepublic,Rich Love (with Seeb),0.872,0.401,-3.641,0.167,0.314,0.362,0.472,104.592,201.26,1
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,0.868,0.703,-4.661,0.15,0.0291,0.104,0.733,121.03,193.61,1
Macklemore,Glorious (feat. Skylar Grey),0.794,0.731,-5.126,0.0323,0.0522,0.112,0.356,139.994,220.45,1
Hayden James,NUMB,0.558,0.617,-7.046,0.184,0.0431,0.0911,0.4,147.932,217.3,1
Liam Payne,Strip That Down,0.485,0.869,-5.595,0.246,0.0545,0.0765,0.527,106.028,204.5,1
Drake,Passionfruit,0.463,0.809,-11.377,0.256,0.0396,0.109,0.364,111.98,298.94,1
Justin Bieber,Friends (with BloodPop®),0.739,0.744,-5.35,0.00459,0.0387,0.306,0.649,104.99,189.47,1
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",0.451,0.735,-8.374,0.0631,0.0585,0.325,0.0862,117.973,245.2,1
Alessia Cara,Scars To Your Beautiful,0.739,0.319,-5.74,0.0285,0.272,0.111,0.449,194.169,230.23,1
2 Chainz,It's A Vibe,0.502,0.822,-7.38,0.0312,0.148,0.114,0.525,73.003,210.2,1
Starley,Call on Me - Ryan Riback Remix,0.838,0.67,-4.031,0.0605,0.0362,0.159,0.716,105.0,222.04,1
AJR,Weak,0.637,0.673,-4.518,0.137,0.0429,0.184,0.678,123.98,201.16,1
Lana Del Rey,Lust for Life (with The Weeknd),0.676,0.499,-8.618,0.588,0.0582,0.358,0.295,99.979,264.01,1
CNCO,Reggaetón Lento (Remix),0.909,0.623,-3.079,0.158,0.0758,0.0972,0.651,93.984,188.79,1
The Vamps,Middle Of The Night,0.749,0.588,-4.323,0.0037,0.058,0.0813,0.397,130.093,174.6,1
The Weeknd,I Feel It Coming,0.819,0.773,-5.946,0.428,0.118,0.0679,0.585,92.987,269.19,1
The Chainsmokers,Paris,0.658,0.653,-6.428,0.0215,0.0304,0.0939,0.219,99.99,221.51,1
Big Sean,Bounce Back,0.575,0.78,-5.628,0.106,0.139,0.129,0.273,81.502,222.36,1
Shawn Mendes,Mercy,0.674,0.561,-4.882,0.118,0.0818,0.111,0.383,148.127,208.73,1
Avicii,Lonely Together (feat. Rita Ora),0.666,0.655,-5.309,0.134,0.0612,0.0683,0.272,102.977,181.81,1
Cheat Codes,No Promises (feat. Demi Lovato),0.667,0.741,-5.445,0.0575,0.134,0.106,0.595,112.956,223.5,1
Bruno Mars,24K Magic,0.803,0.818,-4.282,0.034,0.0797,0.153,0.632,106.97,225.98,1
Lorde,Homemade Dynamite - REMIX,0.548,0.781,-4.997,0.229,0.0764,0.127,0.175,106.996,214.25,1
Kygo,It Ain't Me (with Selena Gomez),0.533,0.64,-6.596,0.119,0.0706,0.0864,0.515,99.968,220.78,1
Drake,God's Plan,0.449,0.754,-9.211,0.0332,0.109,0.552,0.357,77.169,198.97,1
Post Malone,rockstar (feat. 21 Savage),0.52,0.585,-6.136,0.124,0.0712,0.131,0.129,159.801,218.15,1
Offset,Ric Flair Drip (with Metro Boomin),0.428,0.88,-8.28,0.149,0.206,0.114,0.333,100.007,172.8,1
G-Eazy,Him & I (with Halsey),0.731,0.589,-6.343,0.0534,0.0868,0.308,0.191,87.908,268.87,1
Dynoro,In My Mind,0.77,0.694,-5.335,0.176,0.149,0.118,0.163,125.905,184.56,1
Juice WRLD,Lucid Dreams,0.566,0.511,-7.23,0.349,0.2,0.34,0.218,83.903,239.84,1
Zedd,The Middle,0.657,0.753,-3.061,0.171,0.0449,0.112,0.437,107.01,184.73,1
Marshmello,FRIENDS,0.88,0.626,-2.384,0.205,0.0504,0.128,0.534,95.079,202.62,1
Cardi B,I Like It,0.726,0.816,-3.998,0.099,0.129,0.372,0.65,136.048,253.39,1
XXXTENTACION,Moonlight,0.537,0.921,-5.723,0.556,0.0804,0.102,0.711,128.009,135.09,1
Ariana Grande,no tears left to cry,0.713,0.699,-5.507,0.04,0.0594,0.294,0.354,121.993,205.92,1
Sheck Wes,Mo Bamba,0.625,0.729,-5.266,0.194,0.0315,0.248,0.261,146.034,183.91,1
Calvin Harris,One Kiss (with Dua Lipa),0.862,0.791,-3.24,0.037,0.11,0.0814,0.592,123.994,214.85,1
Tyga,Taste (feat. Offset),0.559,0.884,-7.442,0.0236,0.12,0.101,0.342,97.994,232.96,1
Travis Scott,SICKO MODE,0.73,0.834,-3.714,0.00513,0.222,0.124,0.446,155.008,312.82,1
Imagine Dragons,Natural,0.611,0.704,-6.112,0.217,0.0409,0.0812,0.22,100.0,189.47,1
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",0.801,0.842,-4.167,0.157,0.228,0.0642,0.617,95.881,212.5,1
Marshmello,Spotlight,0.822,0.546,-4.483,0.0145,0.151,0.742,0.615,150.06,177.6,1
The Weeknd,Pray For Me (with Kendrick Lamar),0.677,0.735,-4.979,0.0762,0.093,0.111,0.188,100.584,211.44,1
Billie Eilish,lovely (with Khalid),0.296,0.351,-10.109,0.934,0.0333,0.095,0.12,115.284,200.18,1
Migos,Walk It Talk It,0.633,0.907,-5.145,0.0876,0.184,0.106,0.395,145.914,276.15,1
Clean Bandit,Solo (feat. Demi Lovato),0.636,0.737,-4.546,0.0441,0.0437,0.35,0.565,105.005,222.65,1
Drake,Nonstop,0.412,0.912,-8.074,0.0165,0.123,0.104,0.423,154.983,238.61,1
6ix9ine,FEFE,0.387,0.931,-9.127,0.088,0.412,0.136,0.376,125.978,179.4,1
The Weeknd,Call Out My Name,0.593,0.461,-4.954,0.17,0.0356,0.307,0.175,134.17,228.37,1
Nio Garcia,Te Boté - Remix,0.675,0.903,-3.445,0.542,0.214,0.0595,0.442,96.507,417.92,1
Migos,MotorSport,0.518,0.904,-5.32,0.0305,0.183,0.325,0.188,137.996,303.08,1
Nicky Jam,X,0.749,0.594,-5.298,0.0338,0.056,0.3,0.694,179.968,172.85,1
XXXTENTACION,SAD!,0.613,0.74,-4.88,0.258,0.145,0.123,0.473,75.023,166.6,1
Becky G,Sin Pijama,0.745,0.791,-3.695,0.354,0.0464,0.104,0.82,94.014,188.56,1
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",0.718,0.653,-5.232,0.00413,0.213,0.0537,0.216,82.034,202.8,1
6ix9ine,GUMMO,0.775,0.66,-4.926,0.0553,0.172,0.129,0.635,157.036,157.64,1
Jax Jones,Breathe,0.744,0.722,-5.52,0.0234,0.0363,0.143,0.686,125.985,207.63,1
The Chainsmokers,Sick Boy,0.577,0.663,-7.518,0.109,0.0531,0.12,0.454,89.996,193.2,1
Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",0.705,0.645,-5.008,0.000813,0.299,0.128,0.376,137.133,229.67,1
Rich The Kid,Plug Walk,0.519,0.876,-6.531,0.202,0.143,0.108,0.158,94.981,175.23,1
Kendrick Lamar,All The Stars (with SZA),0.633,0.698,-4.946,0.0605,0.0597,0.0926,0.552,96.924,232.19,1
Logic,Everyday,0.741,0.667,-4.099,0.0425,0.0378,0.0761,0.422,149.908,204.75,1
Jason Derulo,Tip Toe (feat. French Montana),0.709,0.845,-4.547,0.0233,0.0714,0.094,0.62,98.062,187.52,1
Ariana Grande,God is a woman,0.658,0.602,-5.934,0.0233,0.0558,0.237,0.268,145.031,197.55,1
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,0.831,0.713,-4.75,0.0168,0.15,0.118,0.584,173.948,332.3,1
EO,German,0.583,0.862,-6.26,0.811,0.0654,0.191,0.852,103.019,170.82,1
Dennis Lloyd,Nevermind,0.688,0.6,-8.339,0.159,0.201,0.409,0.0793,99.977,156.6,1
girl in red,we fell in love in october,0.366,0.566,-12.808,0.113,0.028,0.155,0.237,129.959,184.15,1
Selena Gomez,Wolves,0.804,0.724,-4.614,0.124,0.0448,0.204,0.306,124.987,197.99,1
Tiësto,Jackie Chan,0.834,0.747,-2.867,0.374,0.045,0.0586,0.687,128.005,215.76,1
Tom Walker,Leave a Light On,0.624,0.586,-5.946,0.0153,0.113,0.133,0.267,68.976,185.86,1
Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",0.895,0.792,-3.112,0.165,0.0589,0.0501,0.794,94.968,201.53,1
Marshmello,Silence,0.761,0.52,-3.093,0.256,0.0853,0.17,0.286,141.971,180.82,1
5 Seconds of Summer,Youngblood,0.854,0.596,-5.114,0.0169,0.463,0.124,0.152,120.274,203.42,1
Loud Luxury,Body (feat. brando),0.764,0.752,-4.399,0.0476,0.038,0.0543,0.582,121.958,163.22,1
Liam Payne,For You (Fifty Shades Freed) (& Rita Ora),0.787,0.541,-4.618,0.0167,0.0331,0.157,0.2,113.0,245.45,1
NF,Let You Down,0.714,0.662,-5.68,0.312,0.121,0.179,0.464,147.997,212.12,1
XXXTENTACION,changes,0.308,0.669,-10.068,0.883,0.029,0.0984,0.52,64.934,121.89,1
Maluma,Corazón (feat. Nego do Borel),0.738,0.722,-6.073,0.328,0.247,0.198,0.748,198.075,184.72,1
Cardi B,Bodak Yellow,0.703,0.926,-6.337,0.0659,0.103,0.231,0.485,125.022,223.71,1
Lil Baby,Yes Indeed,0.346,0.963,-9.309,0.0355,0.53,0.108,0.562,119.957,142.27,1
Jonas Blue,Rise,0.785,0.687,-4.65,0.327,0.0333,0.203,0.655,106.046,194.41,1
David Guetta,Flames,0.649,0.631,-5.892,0.0817,0.0385,0.0934,0.421,93.95,194.68,1
Ozuna,Vaina Loca,0.805,0.754,-4.249,0.315,0.0752,0.203,0.555,93.982,176.13,1
Charlie Puth,How Long,0.561,0.845,-5.253,0.211,0.0778,0.0383,0.811,109.974,200.85,1
Post Malone,Better Now,0.578,0.68,-5.804,0.331,0.04,0.135,0.341,145.038,231.27,1
BlocBoy JB,Look Alive (feat. Drake),0.581,0.922,-7.495,0.00104,0.27,0.105,0.595,140.022,181.26,1
Eminem,River (feat. Ed Sheeran),0.749,0.748,-5.916,0.142,0.516,0.0713,0.659,90.09,221.01,1
Marshmello,Happier,0.792,0.687,-2.749,0.191,0.0452,0.167,0.671,100.015,214.29,1
Dean Lewis,Be Alright,0.586,0.553,-6.319,0.697,0.0362,0.0813,0.443,126.684,196.37,1
Charlie Puth,Done for Me (feat. Kehlani),0.632,0.856,-3.692,0.193,0.074,0.0688,0.697,112.009,180.49,1
Migos,Stir Fry,0.816,0.817,-5.402,0.00263,0.269,0.159,0.508,181.982,190.29,1
YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",0.346,0.745,-7.709,0.00552,0.331,0.0881,0.112,203.911,237.24,1
Drake,In My Feelings,0.626,0.835,-5.833,0.0589,0.125,0.396,0.35,91.03,217.92,1
B Young,Jumanji,0.473,0.791,-9.86,0.279,0.25,0.0959,0.603,95.948,173.15,1
Charlie Puth,The Way I Am,0.769,0.755,-5.658,0.314,0.186,0.0628,0.642,114.966,186.08,1
Reik,Me Niego (feat. Ozuna & Wisin),0.779,0.777,-4.449,0.0543,0.0972,0.636,0.768,94.023,221.65,1
benny blanco,Eastside (with Halsey & Khalid),0.68,0.56,-7.648,0.555,0.321,0.116,0.319,89.391,173.8,1
Luis Fonsi,Échame La Culpa,0.892,0.733,-3.641,0.0376,0.0417,0.137,0.675,95.989,173.72,1
MK,17,0.832,0.703,-7.202,0.00149,0.0689,0.0696,0.667,122.029,196.49,1
Rita Ora,Anywhere,0.797,0.628,-3.953,0.0364,0.0596,0.104,0.321,106.93,215.06,1
Banx & Ranx,Answerphone (feat. Yxng Bane),0.834,0.671,-3.928,0.0387,0.0885,0.454,0.454,113.021,190.92,1
Ella Mai,Trip,0.61,0.477,-5.628,0.225,0.144,0.107,0.358,79.882,213.99,1
Daddy Yankee,Dura,0.84,0.783,-3.416,0.174,0.051,0.412,0.839,95.001,200.48,1
DJ Khaled,No Brainer,0.76,0.552,-4.706,0.0733,0.342,0.0865,0.639,135.702,260.0,1
Anne-Marie,2002,0.683,0.697,-2.881,0.0372,0.117,0.137,0.603,96.133,186.99,1
Bruno Mars,Finesse - Remix; feat. Cardi B,0.859,0.704,-4.877,0.0185,0.0996,0.0215,0.926,105.115,217.29,1
FINNEAS,Let's Fall in Love for the Night,0.408,0.737,-7.941,0.802,0.104,0.171,0.374,127.921,190.35,1
Hugh Jackman,The Greatest Show,0.824,0.417,-7.36,0.000239,0.105,0.0725,0.4,157.92,302.15,1
Halsey,Bad At Love,0.751,0.675,-3.539,0.0604,0.0296,0.0893,0.612,118.384,181.28,1
Drake,I'm Upset,0.586,0.899,-7.866,0.279,0.343,0.0836,0.492,150.002,214.47,1
Camila Cabello,Never Be the Same,0.713,0.637,-4.333,0.181,0.0747,0.137,0.243,129.923,226.97,1
M.O,Bad Vibe,0.701,0.813,-4.428,0.178,0.0449,0.0962,0.758,110.009,214.25,1
Dua Lipa,IDGAF,0.544,0.836,-5.975,0.0403,0.0943,0.0824,0.51,97.028,217.95,1
Cashmere Cat,Miss You (with Major Lazer & Tory Lanez),0.641,0.747,-4.502,0.25,0.0925,0.106,0.453,100.028,186.23,1
